time_to_compare,time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_vx,target_vy,target_ax,target_ay,target_radius
0.3567314147949219,0.3567314147949219,1,-1,0,3010619742063273,2.0,0.7,1.5,1.0,1.0,0,0,0.15
0.42557239532470703,0.42557239532470703,1,-1,0,3010619742063273,2.0,1.0567314147949218,1.1432685852050781,1.0,-1.0,0.0,-2.0,0.15
0.49382448196411133,0.49382448196411133,1,-1,0,3010619742063273,2.0,1.125572395324707,1.074427604675293,1.0,-1.0,0.0,0.0,0.15
0.5671203136444092,0.5671203136444092,1,-1,0,3010619742063273,2.0,1.1938244819641113,1.0061755180358887,1.0,-1.0,0.0,0.0,0.15
0.6349372863769531,0.6349372863769531,1,-1,0,3010619742063273,2.0,1.2671203136444091,0.9328796863555908,1.0,-1.0,0.0,0.0,0.15
0.7027878761291504,0.7027878761291504,1,-1,0,3010619742063273,2.0,1.334937286376953,0.8650627136230469,1.0,-1.0,0.0,0.0,0.15
0.770805835723877,0.770805835723877,1,-1,0,3010619742063273,2.0,1.4027878761291503,0.7972121238708496,1.0,-1.0,0.0,0.0,0.15
0.8386275768280029,0.8386275768280029,1,-1,0,3010619742063273,2.0,1.470805835723877,0.7972121238708496,1.0,0,0.0,1.0,0.15
0.9062223434448242,0.9062223434448242,1,-1,0,3010619742063273,2.0,1.5386275768280029,0.7972121238708496,1.0,0,0.0,0,0.15
0.9742655754089355,0.9742655754089355,1,-1,0,3010619742063273,2.0,1.6062223434448242,0.7972121238708496,1.0,0,0.0,0,0.15
1.0423369407653809,1.0423369407653809,1,-1,0,3010619742063273,2.0,1.6742655754089355,0.7972121238708496,1.0,0,0.0,0,0.15
1.1099262237548828,1.1099262237548828,1,-1,0,3010619742063273,2.0,1.7423369407653808,0.7972121238708496,1.0,0,0.0,0,0.15
1.177964210510254,1.177964210510254,1,-1,0,3010619742063273,2.0,1.8099262237548828,0.7972121238708496,1.0,0,0.0,0,0.15
1.24556303024292,1.24556303024292,1,-1,0,3010619742063273,2.0,1.8779642105102539,0.7972121238708496,1.0,0,0.0,0,0.15
