time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_radius
57,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
63,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
69,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
75,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
81,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
87,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
93,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
98,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
104,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
110,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
116,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
122,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
127,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
133,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
139,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
145,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
151,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
156,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
162,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
168,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
173,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
179,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
185,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
191,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
197,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
202,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
204,0,4732758373659836,2,6145312434044823,unknown,105.0,225.0,17
10,0,4732758373659836,4,9926848519068078,unknown,248,268,8
16,0,4732758373659836,4,9926848519068078,unknown,243.3898237219138,268.5762485645715,8
22,0,4732758373659836,4,9926848519068078,unknown,238.82172303500846,271.04657032341316,8
28,0,4732758373659836,4,9926848519068078,unknown,232.36787519468973,273.6607744584896,8
34,0,4732758373659836,4,9926848519068078,unknown,224.62602370628525,274.1041369919654,8
39,0,4732758373659836,4,9926848519068078,unknown,216.90862361783948,276.13681236387896,8
45,0,4732758373659836,4,9926848519068078,unknown,211.94873442480232,275.15711887517915,8
51,0,4732758373659836,4,9926848519068078,unknown,205.8179836203168,275.6412109097408,8
57,0,4732758373659836,4,9926848519068078,unknown,200.81006045129956,276.6623778399595,8
63,0,4732758373659836,4,9926848519068078,unknown,195.15525885421712,276.33273038267816,8
69,0,4732758373659836,4,9926848519068078,unknown,188,276,8
75,0,4732758373659836,4,9926848519068078,unknown,183.3898043317402,274.2710991848968,8
81,0,4732758373659836,4,9926848519068078,unknown,178.27903810585232,273.371987484624,8
99,0,4732758373659836,4,9926848519068078,unknown,161.77492935968016,273.9604788179815,8
104,0,4732758373659836,4,9926848519068078,unknown,152.52170756476283,274.3998947810935,8
116,0,4732758373659836,4,9926848519068078,unknown,144.20086658932013,273.7350043083882,8
151,0,4732758373659836,4,9926848519068078,unknown,124.255585822179,274.62279681829995,8
156,0,4732758373659836,4,9926848519068078,unknown,107.28342271691305,274.8113676998839,8
162,0,4732758373659836,4,9926848519068078,unknown,94.43101179753536,274.5703670865076,8
168,0,4732758373659836,4,9926848519068078,unknown,86,276,8
174,0,4732758373659836,4,9926848519068078,unknown,83.6949094371852,275.9999806098264,8
179,0,4732758373659836,4,9926848519068078,unknown,79.78289687124438,273.8292944803753,8
185,0,4732758373659836,4,9926848519068078,unknown,74.17854891828055,274.07492496569705,8
