time_to_compare,time_stamp,agent_id,agent_signature,camera_id,camera_signature,camera_type,camera_x,camera_y,camera_vx,camera_vy,camera_ax,camera_ay,alpha,beta,field_depth,is_agent_active,is_camera_active
0,0.02993941307067871,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
0.3433690071105957,0.3723592758178711,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
0.6521830558776855,0.7229886054992676,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
0.9611825942993164,1.0591089725494385,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
1.3767879009246826,1.4335987567901611,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
1.7970678806304932,1.7970678806304932,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
2.1062777042388916,2.1475393772125244,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
2.4302501678466797,2.49208402633667,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
2.8420305252075195,2.858991861343384,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
3.150911331176758,3.1658668518066406,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
3.4598357677459717,3.5316455364227295,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
3.769756555557251,3.8875033855438232,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
4.201231479644775,4.2251296043396,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
4.510710716247559,4.6148011684417725,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
5.046563386917114,5.08250093460083,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
5.359177827835083,5.4403235912323,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
5.671879053115845,5.778725624084473,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
6.098354339599609,6.099316358566284,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
6.412381410598755,6.455294370651245,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
6.736898899078369,6.780892372131348,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
7.151942729949951,7.184855222702026,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
7.462420463562012,7.550572156906128,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
7.877674341201782,7.962790489196777,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
8.19316291809082,8.317476511001587,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
8.752792358398438,8.764760494232178,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
9.186730146408081,9.24856424331665,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
9.51435661315918,9.611971378326416,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
9.945802211761475,9.947794914245605,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
10.257824897766113,10.392154455184937,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
10.810608148574829,10.883330821990967,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
11.231103897094727,11.270742654800415,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
11.673238277435303,11.674238443374634,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
11.985993146896362,12.043837547302246,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
12.319510459899902,12.389323472976685,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
12.73444151878357,12.76732611656189,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
13.047101736068726,13.146018028259277,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
13.46578335762024,13.500690698623657,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
13.775999307632446,13.847011804580688,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
14.099869728088379,14.185104608535767,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
14.412830352783203,14.489826440811157,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
14.851216793060303,14.854208946228027,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
15.16217827796936,15.232989072799683,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
15.47930359840393,15.566385746002197,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
15.896143913269043,15.946645736694336,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
16.209627866744995,16.289859294891357,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
16.52067494392395,16.579578161239624,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
16.830671072006226,16.8826584815979,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
17.142377138137817,17.194287538528442,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
17.458049774169922,17.50347876548767,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
17.767849683761597,17.807926893234253,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
18.078550100326538,18.10049271583557,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
18.390562057495117,18.462162256240845,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
18.701465129852295,18.78635811805725,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
19.119237422943115,19.152120351791382,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
19.326061010360718,19.43151831626892,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
19.6450457572937,19.718032121658325,0,7500889060401519,0,7500889060401519,0,0.0,0.0,0,0,0,0,0.7853981633974483,1.0471975511965976,10.0,True,True
0.0,0.031914472579956055,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
0.6521830558776855,0.673121452331543,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
1.2730298042297363,1.3698079586029053,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
2.0035159587860107,2.0793206691741943,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
2.7388319969177246,2.787343978881836,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
3.3566744327545166,3.4053826332092285,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
3.8905324935913086,3.9772636890411377,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
4.407126426696777,4.491894483566284,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
4.940392255783081,5.016655683517456,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
5.887544870376587,5.917426347732544,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
6.516112804412842,6.630107879638672,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
7.462420463562012,7.508650541305542,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
8.088648557662964,8.165258169174194,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
8.85566759109497,8.975409507751465,2,1062603646889405,2,1062603646889405,0,7.0,10.0,0,0,0,0,-1.5707963267948966,1.5707963267948966,8.5,True,True
