time_to_compare,time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_vx,target_vy,target_ax,target_ay,target_radius,target_alpha
0.1015172004699707,0.12720203399658203,2,9178937855192246,0,6100776916188696,2,9.995758085106392,16.514730635553402,0.7974705459681277,-0.34165748954443037,0,0,0.85,0
0.20388031005859375,0.24309039115905762,2,9178937855192246,0,6237120664962395,2,9.587408166230526,16.544682125265783,0.8599090116826656,-0.3412279414416612,0,0,0.85,0
0.36302638053894043,0.4106435775756836,2,9178937855192246,0,5885945330433796,2,10.156958789804706,16.9348100048297,0.984372916186397,-0.2432422127061371,0,0,0.85,0
0.5677933692932129,0.5793354511260986,2,9178937855192246,0,4838912777757747,2,10.154564970658319,16.774288754860255,1.0739156353719745,-0.015764121903126014,0,0,0.85,0
0.7736763954162598,0.7742009162902832,2,9178937855192246,0,6302027574865901,2,10.140783719381536,16.690837896237614,0.9215368427308412,-0.11567501318043842,0,0,0.85,0
0.875638484954834,0.9242548942565918,2,9178937855192246,0,9589021043216194,2,10.412807685988268,16.78141833601996,0.9371162111641215,-0.051740062688177935,0,0,0.85,0
1.036283016204834,1.0668590068817139,2,9178937855192246,0,6807705122454539,2,10.514332828363555,16.700311224526686,0.9447293016684388,-0.05346878756718827,0,0,0.85,0
1.1994600296020508,1.2425765991210938,2,9178937855192246,0,4097289777395003,3,10.698124881255842,16.716339408246412,0.9483310121110811,-0.08153724244863207,0,0,0.85,0
1.3524322509765625,1.3977110385894775,2,9178937855192246,0,9250725131590722,3,10.817576708939875,16.680906345061235,0.9033009828678353,-0.10266634299267376,0,0,0.85,0
1.5633587837219238,1.5645899772644043,2,9178937855192246,0,6539274448697681,3,10.946322542281091,16.64472944310396,0.9218532474951117,-0.12155779530591387,0,0,0.85,0
1.7167494297027588,1.74049973487854,2,9178937855192246,0,1093447831771334,3,11.175847279253627,16.615675063049114,0.9196143136926324,-0.12175161992200288,0,0,0.85,0
1.8705973625183105,1.8932130336761475,2,9178937855192246,0,8746207328644105,3,11.265152505336406,16.611027166640046,0.9045883807780304,-0.09842766761818317,0,0,0.85,0
2.02413272857666,2.037480592727661,2,9178937855192246,0,3473399559372439,3,11.377486573416405,16.651731464934958,0.887953238896491,-0.05916677538557506,0,0,0.85,0
2.1773359775543213,2.206681251525879,2,9178937855192246,0,6829505014210483,3,11.544474331111873,16.64229648122007,0.8782037372225535,-0.052186003188396446,0,0,0.85,0
2.3305883407592773,2.3604557514190674,2,9178937855192246,0,3245476074734373,3,11.643289363730165,16.66536263498703,0.8748758239130873,-0.03646284262865779,0,0,0.85,0
2.586456775665283,2.6052472591400146,2,9178937855192246,0,2400050199089837,3,11.905008063422168,16.663410163026164,0.8932303234404935,-0.040014078247838855,0,0,0.85,0
2.842700242996216,2.884032964706421,2,9178937855192246,0,8584182039268833,3,12.218133623175795,16.619238025156942,0.9177330825130737,-0.04855382037400721,0,0,0.85,0
3.0512144565582275,3.0518107414245605,2,9178937855192246,0,4628095122158888,3,12.399640228553979,16.641244389520917,0.9264539786484842,-0.035378849963816274,0,0,0.85,0
3.2045977115631104,3.2510690689086914,2,9178937855192246,0,302864989123366,3,12.577138861256616,16.584607223766017,0.9255629981007273,-0.0526685718825675,0,0,0.85,0
3.4695682525634766,3.49672269821167,2,9178937855192246,0,9092968088932400,3,12.881909320855769,16.576936887350122,0.9543149024828251,-0.0465775892909132,0,0,0.85,0
3.623575210571289,3.662015914916992,2,9178937855192246,0,6677392033963348,3,13.03230511653302,16.56668371675268,0.954081734691749,-0.04426538937970917,0,0,0.85,0
3.7766668796539307,3.779550075531006,2,9178937855192246,0,3284134346122459,3,13.202599501650452,16.464858562700968,0.9626152962039521,-0.07577026459002713,0,0,0.85,0
3.932312488555908,3.936326742172241,2,9178937855192246,0,1538537872411588,3,13.29837531287026,16.491578329317758,0.94702335582816,-0.06413259670669665,0,0,0.85,0
4.08565878868103,4.086398363113403,2,9178937855192246,0,4900342259763674,3,13.463173086277797,16.44102686377105,0.9546288092592622,-0.0764478526426817,0,0,0.85,0
4.188361883163452,4.2124598026275635,2,9178937855192246,0,2857327201773521,3,13.612679877193997,16.41101535204498,0.9492512815898997,-0.08212852384463928,0,0,0.85,0
4.393231630325317,4.428827524185181,2,9178937855192246,0,6928320652526795,3,13.837647257865065,16.42300629345124,0.9565297512890822,-0.07119375292029972,0,0,0.85,0
4.6498401165008545,4.682883024215698,2,9178937855192246,0,5805117301377852,3,14.142481414989673,16.485527725767096,0.9731260036951436,-0.048167521056129,0,0,0.85,0
4.8546974658966064,4.900538921356201,2,9178937855192246,0,4201068102764002,3,14.462211261255371,16.50252640355246,1.0042649768080147,-0.04214255319882456,0,0,0.85,0
5.05990743637085,5.103389024734497,2,9178937855192246,0,8416509395060453,3,14.599969238593978,16.47199278334838,0.9873429842882339,-0.04593607842677958,0,0,0.85,0
5.318234443664551,5.352293252944946,2,9178937855192246,0,3619990035694683,3,14.83423458000286,16.48347257781753,0.9811586572909239,-0.03933774706493276,0,0,0.85,0
5.523090600967407,5.575328350067139,2,9178937855192246,0,916652657439964,3,14.99559761969868,16.46178452784482,0.9662069888544849,-0.04077178323468917,0,0,0.85,0
5.739636659622192,5.772064447402954,2,9178937855192246,0,4265023652647844,3,15.308367923609246,16.45300289771028,0.9677926893834433,-0.04059743882612871,0,0,0.85,0
5.947228193283081,5.9929680824279785,2,9178937855192246,0,7361196568895189,3,15.431954897476432,16.476881552263883,0.9467047400553791,-0.03269322916283538,0,0,0.85,0
6.152155876159668,6.172917127609253,2,9178937855192246,0,1907302503757817,3,15.580499941852617,16.497278630892605,0.9428978287581046,-0.027892900837940077,0,0,0.85,0
6.319723606109619,6.320563554763794,2,9178937855192246,0,5182621012353238,3,15.719715437440525,16.493160343740907,0.9428978287581046,-0.027892900837940077,0,0,0.85,0
6.52913761138916,6.548879861831665,2,9178937855192246,0,4640535490859159,3,16.453057037053032,16.927984459978184,1.9408438614695842,0.8404771603431859,0,0,0.85,0
6.683108329772949,6.709080934524536,2,9178937855192246,0,1290386838460817,3,16.407521670929615,16.8428618377006,1.3886485190266507,-0.11841160148606775,0,0,0.85,0
6.836230754852295,6.85617733001709,2,9178937855192246,0,7734185737138730,3,16.599004712604213,16.714069738131467,1.4731148749720913,-0.020941638315569888,0,0,0.85,0
6.992107391357422,7.001355886459351,2,9178937855192246,0,1536758668398896,3,16.775516918416844,16.76834255768076,1.3176495829656103,-0.08222711285881132,0,0,0.85,0
7.095778942108154,7.140128135681152,2,9178937855192246,0,8403359219652427,3,16.84635365979483,16.764865483565526,1.2399039848987325,-0.07191134945387241,0,0,0.85,0
7.3520989418029785,7.36902642250061,2,9178937855192246,0,9408504552018980,3,17.106647873252196,16.63833753789883,1.221368807336898,-0.16318182081656793,0,0,0.85,0
7.55714225769043,7.577671766281128,2,9178937855192246,0,3235792403184925,3,17.162353150172443,16.657873535346482,1.0991351823781093,-0.009428026074326398,0,0,0.85,0
7.713289976119995,7.742228984832764,2,9178937855192246,0,513140731808563,3,17.45819080497451,16.496626449714736,1.0954679902104616,-0.03330001564609007,0,0,0.85,0
8.0243501663208,8.036434412002563,2,9178937855192246,0,6859082523542640,3,17.657044565173006,16.373302780197125,1.0538145312968443,-0.09859305150237935,0,0,0.85,0
8.12710165977478,8.174444437026978,2,9178937855192246,0,1033498810980770,3,17.813123267884862,16.37904158728022,1.0752198472845567,-0.08739145808696518,0,0,0.85,0
8.384881258010864,8.400437355041504,2,9178937855192246,0,4267012967005048,3,18.18585154739161,16.403367752637088,1.1507182569210146,-0.048514506410625165,0,0,0.85,0
8.540786981582642,8.553684949874878,2,9178937855192246,0,9828005399073040,3,18.46363855886145,16.50356127587108,1.159046955795186,-0.005780577498381796,0,0,0.85,0
8.746406316757202,8.780803680419922,2,9178937855192246,0,3706962246331833,3,18.491857423784396,16.567183450824313,1.0611065254585659,0.030762980385640282,0,0,0.85,0
8.900577306747437,8.926950931549072,2,9178937855192246,0,4475650201322266,3,18.61816343129443,16.54071956136311,1.0283867005874243,0.00915908898459867,0,0,0.85,0
9.057272911071777,9.09408450126648,2,9178937855192246,0,6706986929757693,3,18.80643526160076,16.484254545537436,1.0422947821490551,-0.016464527095558526,0,0,0.85,0
9.212085485458374,9.227448225021362,2,9178937855192246,0,6179751550039249,3,18.913040767644457,16.544446862155986,1.0400419670764591,0.011913964999179821,0,0,0.85,0
9.367831707000732,9.373610973358154,2,9178937855192246,0,694851858285402,3,18.96055079210341,16.558152429360717,0.996205611736035,0.009587006451226393,0,0,0.85,0
9.470596075057983,9.514949321746826,2,9178937855192246,0,2410796491849644,3,19.078638539780194,16.590389093881676,0.9846896459203923,0.022207085807511052,0,0,0.85,0
9.734822988510132,9.735577821731567,2,9178937855192246,0,2076484748044201,3,19.257093982753652,16.49282495211975,0.9749001908647646,-0.02251385082228878,0,0,0.85,0
9.941128253936768,9.972033262252808,2,9178937855192246,0,9310377674870588,3,19.407247729934692,16.40314732118435,0.946056105089161,-0.0528949931697527,0,0,0.85,0
10.147119998931885,10.186798334121704,2,9178937855192246,0,6461826688622602,3,19.697198647865026,16.389618270388127,0.9773031532928171,-0.052310104658081606,0,0,0.85,0
10.405787467956543,10.406993389129639,2,9178937855192246,0,5307205301438819,3,19.998603464327022,16.40570685580766,1.0002042999563834,-0.04359053016187642,0,0,0.85,0
10.558562278747559,10.57253909111023,2,9178937855192246,0,8631488203367006,3,20.10135281822131,16.384567212577796,0.9791900662907256,-0.044568717313035675,0,0,0.85,0
10.713346481323242,10.746415615081787,2,9178937855192246,0,8454943059211726,3,20.253603804166616,16.359500255358572,0.9773696559883637,-0.053567026186963886,0,0,0.85,0
10.81910490989685,10.869085311889648,2,9178937855192246,0,2546863999741862,3,20.308650212800185,16.37193528763205,0.9580561123690384,-0.04540975821391796,0,0,0.85,0
10.983895063400269,10.992503643035889,2,9178937855192246,0,2940178686994350,3,20.479045615148923,16.35933017701557,0.9712608552745265,-0.041905436643091445,0,0,0.85,0
11.138742923736572,11.157769918441772,2,9178937855192246,0,8422911390599421,3,20.674668490733573,16.298205009687205,0.9818246892676107,-0.05842751769872538,0,0,0.85,0
11.344322443008423,11.346483945846558,2,9178937855192246,0,7601785802390121,3,20.811104622742008,16.32636001653588,0.9701665026449021,-0.046350611520176714,0,0,0.85,0
11.502226829528809,11.551634550094604,2,9178937855192246,0,6201409593419416,3,21.039146957865096,16.29599542797934,0.9762604875889911,-0.05200004132669713,0,0,0.85,0
11.714565515518188,11.715314388275146,2,9178937855192246,0,7527349698267604,3,21.235791211702022,16.347629260948732,0.986112557736522,-0.03683885663501149,0,0,0.85,0
11.869220495223999,11.903250217437744,2,9178937855192246,0,6054135346590008,3,21.369848666272283,16.323169024103695,0.9700691030597155,-0.04056835935781908,0,0,0.85,0
