time_to_compare,time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_vx,target_vy,target_ax,target_ay,target_radius,target_alpha
0.5276379585266113,0.5276379585266113,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
0.6283664703369141,0.6283664703369141,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
0.7296905517578125,0.7296905517578125,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
0.8340725898742676,0.8340725898742676,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
0.9415652751922607,0.9415652751922607,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
1.0428791046142578,1.0428791046142578,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
1.1446707248687744,1.1446707248687744,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
1.245945692062378,1.245945692062378,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
1.3470220565795898,1.3470220565795898,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
1.447849988937378,1.447849988937378,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
1.550586223602295,1.550586223602295,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
1.6521527767181396,1.6521527767181396,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
1.7532362937927246,1.7532362937927246,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
1.8539321422576904,1.8539321422576904,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
1.9546618461608887,1.9546618461608887,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
2.057790517807007,2.057790517807007,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
2.1586079597473145,2.1586079597473145,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
2.2596147060394287,2.2596147060394287,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
2.3613357543945312,2.3613357543945312,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
2.4628493785858154,2.4628493785858154,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
2.5641660690307617,2.5641660690307617,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
2.665229320526123,2.665229320526123,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
2.766958236694336,2.766958236694336,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
2.8686861991882324,2.8686861991882324,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
2.9701123237609863,2.9701123237609863,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
3.07137131690979,3.07137131690979,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
3.173565149307251,3.173565149307251,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
3.2760212421417236,3.2760212421417236,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
3.377108573913574,3.377108573913574,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
3.478163719177246,3.478163719177246,-1,-1,0,2492406201297229,2,4.8,5.3,0,0,0,0,0.3,0
