time_to_compare,time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_vx,target_vy,target_ax,target_ay,target_radius,target_alpha
12.55884075164795,12.635635137557983,2,8174115837653535,2,2603250306264149,2,2.5097936045548237,4.0216557632704175,-0.8417035845981955,-0.021093635422778666,-7.475573835926342e-06,-7.475573835926342e-06,0.3,0
12.677558422088623,12.672536134719849,2,8174115837653535,1,7143803639076382,0,8.7,2.8,0,0,0,0,0.75,0
14.399724245071411,14.410696268081665,2,8174115837653535,1,7838667602689419,0,8.7,2.8,0,0,0,0,0.75,0
16.88216519355774,16.959991931915283,2,8174115837653535,1,2172905175015743,0,8.7,2.8,0,0,0,0,0.75,0
17.878135442733765,17.971395015716553,2,8174115837653535,1,3418933244677928,0,8.7,2.8,0,0,0,0,0.75,0
18.697880744934082,18.922794818878174,2,8174115837653535,1,5859568635935351,0,8.7,2.8,0,0,0,0,0.75,0
12.786232471466064,12.79922604560852,2,8174115837653535,5,4700674373644416,2,4.296656828821475,3.157690011606233,-0.7503546746012593,0.9525291590782063,4.799719592194026e-06,4.799719592194026e-06,0.3,0
14.399724245071411,14.43964171409607,2,8174115837653535,5,5036103719825844,2,2.9472098425914943,3.2864144485367635,-1.0475067608235071,0.040113884521010335,1.3547672947449889e-06,1.3547672947449889e-06,0.3,0
12.786232471466064,12.831111431121826,2,8174115837653535,3,4136679772371313,2,1.1430388951549988,4.183652641837131,-0.9781095017995247,-1.164105978397423,-1.0102479603457913e-05,-1.0102479603457913e-05,0.3,0
