time_to_compare,time_stamp,agent_id,agent_signature,camera_id,camera_signature,camera_type,camera_x,camera_y,camera_vx,camera_vy,camera_ax,camera_ay,alpha,beta,field_depth,is_agent_active,is_camera_active
0,0.017985820770263672,0,5350369346494084,0,5350369346494084,3,1.2,5.3,0,0,0,0,0.0,1.3089969389957472,10,True,True
0.5117218494415283,0.5635857582092285,0,5350369346494084,0,5350369346494084,3,1.2,5.3,0,0,0,0,0.0,1.3089969389957472,10,True,True
0.7181718349456787,0.811004638671875,0,5350369346494084,0,5350369346494084,3,0,5.380514289726524,0,0,0,0,-0.0321217212286914,1.27925306840831,10.044615805881156,True,True
1.0211443901062012,1.0939502716064453,0,5350369346494084,0,5350369346494084,3,0,5.355492749510634,0,0,0,0,-0.04102880541087374,1.2483601602659564,10.090955168094686,True,True
1.3233718872070312,1.3771934509277344,0,5350369346494084,0,5350369346494084,3,0,5.939276852904189,0,0,0,0,0.11903580707117171,1.2880365558336166,10.031440574743195,True,True
1.6257951259613037,1.6407935619354248,0,5350369346494084,0,5350369346494084,3,0,6.6212762978657365,0,0,0,0,0.06637415112078571,1.3215105723113916,9.981229550026532,True,True
1.82773756980896,1.911604404449463,0,5350369346494084,0,5350369346494084,3,0.6459457874298093,7.267222085295546,0,0,0,0,-0.010601584480119053,1.3527443680435103,9.934378856428353,True,True
2.1308932304382324,2.2099430561065674,0,5350369346494084,0,5350369346494084,3,0.4916932582855216,7.775528827010025,0,0,0,0,-0.1338230519944459,1.3838084967700937,9.887782663338477,True,True
2.434797525405884,2.474729061126709,0,5350369346494084,0,5350369346494084,3,1.1677632331848145,8.451598801909316,0,0,0,0,-0.22702677787479622,1.4087242130325754,9.850409088944755,True,True
2.7372944355010986,2.744311571121216,0,5350369346494084,0,5350369346494084,3,1.0879532007452082,9.103686251936782,0,0,0,0,-0.37237693016037005,1.4317646844116134,9.815848381876199,True,True
2.9391274452209473,3.00527286529541,0,5350369346494084,0,5350369346494084,3,1.7831467298742374,9.497072694343498,0,0,0,0,-0.4806164422108043,1.4520425982345886,9.785431511141736,True,True
3.243591785430908,3.2944929599761963,0,5350369346494084,0,5350369346494084,3,2.3370462564703076,9.393026727151165,0,0,0,0,-0.6096401902728478,1.4723938122223281,9.754904690160126,True,True
3.547417402267456,3.591341257095337,0,5350369346494084,0,5350369346494084,3,2.2736797210443904,9.515758514404297,0,0,0,0,-0.6767970107469042,1.4911945542611265,9.726703577101928,True,True
3.8513755798339844,3.8593480587005615,0,5350369346494084,0,5350369346494084,3,2.9336457130182683,9.980570972772053,0,0,0,0,-0.6882457811367618,1.5065288669425556,9.703702108079783,True,True
4.053842782974243,4.1267640590667725,0,5350369346494084,0,5350369346494084,3,3.5961071804083895,9.974378069040686,0,0,0,0,-0.7957309357965574,1.5204249680695103,9.682857956389352,True,True
4.3573198318481445,4.399165630340576,0,5350369346494084,0,5350369346494084,3,3.5877308563621764,9.980943746338495,0,0,0,0,-0.9146809119667585,1.5332695640546694,9.663591062411612,True,True
4.661211252212524,4.698980808258057,0,5350369346494084,0,5350369346494084,3,4.658738158360462,9.962309250166548,0,0,0,0,-0.9421724529226544,1.5460262775547342,9.644455992161515,True,True
4.863664627075195,4.963713645935059,0,5350369346494084,0,5350369346494084,3,5.335073969975453,9.970636179101676,0,0,0,0,-1.0818033804407783,1.5562027436156403,9.629191293070155,True,True
5.16652512550354,5.231708765029907,0,5350369346494084,0,5350369346494084,3,5.995098374501211,9.967794124834745,0,0,0,0,-1.215782136154745,1.5655627594118329,9.615151269375867,True,True
5.47088098526001,5.538750410079956,0,5350369346494084,0,5350369346494084,3,6.266116433359862,9.964685673821174,0,0,0,0,-1.4166454500115364,1.5752354147458414,9.600642286374853,True,True
5.774061679840088,5.806132555007935,0,5350369346494084,0,5350369346494084,3,6.92920570871997,9.978016722519685,0,0,0,0,-1.5025198200865932,1.582830015241634,9.589250385631164,True,True
5.976847887039185,6.077604532241821,0,5350369346494084,0,5350369346494084,3,7.016952787565249,9.97660337106539,0,0,0,0,-1.6229272815627886,1.589828157951276,9.5787531715667,True,True
6.285635948181152,6.332549095153809,0,5350369346494084,0,5350369346494084,3,7.747214113401431,9.285977038511838,0,0,0,0,-1.6732867596048067,1.5957870752437338,9.569814795628012,True,True
6.589259386062622,6.647108554840088,0,5350369346494084,0,5350369346494084,3,7.9785431597278205,9.422218561172485,0,0,0,0,-1.8244593130144686,1.602471369726688,9.559788353903581,True,True
6.894070386886597,6.917038679122925,0,5350369346494084,0,5350369346494084,3,8.041392800253632,8.77186918258667,0,0,0,0,-1.8987693581955096,1.6076146452723863,9.552073440585033,True,True
7.095951795578003,7.191725730895996,0,5350369346494084,0,5350369346494084,3,8.667957541388276,9.13390669909851,0,0,0,0,-1.9696215065946543,1.6123599889655351,9.544955425045309,True,True
7.398630142211914,7.472527742385864,0,5350369346494084,0,5350369346494084,3,8.692631301240148,8.532929039873046,0,0,0,0,-2.0640641345486803,1.6167349077321618,9.538393046895369,True,True
7.70154881477356,7.76007604598999,0,5350369346494084,0,5350369346494084,3,9.249902066544713,7.97565827456848,0,0,0,0,-2.1446498543008032,1.6208083363663428,9.532282903944097,True,True
8.006102800369263,8.031019449234009,0,5350369346494084,0,5350369346494084,3,9.408438165990095,7.330375290788572,0,0,0,0,-2.2515498198560895,1.6242673468272852,9.527094388252683,True,True
8.210916757583618,8.298689603805542,0,5350369346494084,0,5350369346494084,3,9.338555875435727,7.375707847871817,0,0,0,0,-2.3429759000082813,1.6273692760385152,9.522441494435839,True,True
8.517235040664673,8.581932783126831,0,5350369346494084,0,5350369346494084,3,9.583784103393551,6.791923744478266,0,0,0,0,-2.357561313834066,1.6303416952779715,9.517982865576654,True,True
8.822442770004272,8.88267970085144,0,5350369346494084,0,5350369346494084,3,9.484977266321666,6.77487004901695,0,0,0,0,-2.4405165971376808,1.6331838098026072,9.513719693789701,True,True
9.12646746635437,9.15298056602478,0,5350369346494084,0,5350369346494084,3,9.648495674133297,6.126374374883652,0,0,0,0,-2.4374410318680733,1.6354885888167934,9.510262525268422,True,True
9.328299283981323,9.427100896835327,0,5350369346494084,0,5350369346494084,3,9.780100944153398,6.294283161673415,0,0,0,0,-2.5273232000667463,1.6376078497752509,9.507083633830735,True,True
9.635221719741821,9.711482763290405,0,5350369346494084,0,5350369346494084,3,9.949798245484,5.716192493948809,0,0,0,0,-2.5350991935090064,1.6395963084750211,9.50410094578108,True,True
9.940111875534058,9.997956275939941,0,5350369346494084,0,5350369346494084,3,9.961721811564525,5.148560057196494,0,0,0,0,-2.618587945433863,1.6414040073100227,9.501389397528579,True,True
10.245046377182007,10.269944429397583,0,5350369346494084,0,5350369346494084,3,9.96669422487919,4.508500824484705,0,0,0,0,-2.7070751949436196,1.6429563970397825,9.499060812933939,True,True
10.450920343399048,10.557634830474854,0,5350369346494084,0,5350369346494084,3,9.709331892900309,4.566672102691277,0,0,0,0,-2.8706669146610415,1.6444411429006942,9.496833694142572,True,True
10.767817974090576,10.831889867782593,0,5350369346494084,0,5350369346494084,3,9.668211796547752,3.937947289229977,0,0,0,0,-2.9080244022201507,1.6457205358548295,9.494914604711369,True,True
11.071233034133911,11.11611533164978,0,5350369346494084,0,5350369346494084,3,9.76981887878969,3.359074608565918,0,0,0,0,-3.0175074362200376,1.6469197200671133,9.493115828392943,True,True
11.37504529953003,11.389887571334839,0,5350369346494084,0,5350369346494084,3,9.138680077214987,3.7905412798460265,0,0,0,0,-3.1381105483538914,1.647964569517767,9.491548554216962,True,True
11.5783212184906,11.674059629440308,0,5350369346494084,0,5350369346494084,3,9.579139709472653,3.211401570373374,0,0,0,0,-3.109365426267557,1.6489455463353098,9.490077088990647,True,True
11.881343841552734,11.948015928268433,0,5350369346494084,0,5350369346494084,3,8.948921203613281,2.5811830645140024,0,0,0,0,3.099651172465643,1.6498009855077718,9.488793930231953,True,True
12.18597412109375,12.240817308425903,0,5350369346494084,0,5350369346494084,3,9.046543407217884,2.049523155781573,0,0,0,0,2.975455157985473,1.6506267152101342,9.48755533567841,True,True
12.491836786270142,12.515773296356201,0,5350369346494084,0,5350369346494084,3,8.421323346869377,2.112267856529142,0,0,0,0,2.879736402886232,1.6513268298767378,9.486505163678505,True,True
12.694749116897583,12.797355651855469,0,5350369346494084,0,5350369346494084,3,8.511347233462097,1.5201796340254834,0,0,0,0,2.8403000892157073,1.6519755207757765,9.485532127329947,True,True
13.00540041923523,13.076197862625122,0,5350369346494084,0,5350369346494084,3,7.905558287310367,1.5527634436774052,0,0,0,0,2.757196971387447,1.6525563250721,9.484660920885462,True,True
13.309396505355835,13.359168767929077,0,5350369346494084,0,5350369346494084,3,7.320412813830146,0.9676179701971841,0,0,0,0,2.6745124220032763,1.6530890949278956,9.483861766101768,True,True
13.614125728607178,13.631070375442505,0,5350369346494084,0,5350369346494084,3,6.679920851397288,0.3595080375671422,0,0,0,0,2.5252368877765514,1.653552441157453,9.483166746757432,True,True
13.921144962310791,13.92609453201294,0,5350369346494084,0,5350369346494084,3,6.8538952307394085,0.8843872547149658,0,0,0,0,2.3478410554116524,1.6540064851819105,9.482485680720746,True,True
14.124341487884521,14.198418617248535,0,5350369346494084,0,5350369346494084,3,6.032107915183438,0.36162042617798207,0,0,0,0,2.3792994285772524,1.6543849243475781,9.481918021972245,True,True
14.429588794708252,14.48868441581726,0,5350369346494084,0,5350369346494084,3,5.48343690802707,0.5538484038278946,0,0,0,0,2.2400977933008988,1.654749482257011,9.481371185108095,True,True
14.734285831451416,14.763782262802124,0,5350369346494084,0,5350369346494084,3,4.85892614295139,0.37548923492431996,0,0,0,0,2.1608174183301148,1.6550615864289833,9.480903028850138,True,True
15.040981531143188,15.04995608329773,0,5350369346494084,0,5350369346494084,3,4.289795245429421,0.4308691024780309,0,0,0,0,2.0486987857191057,1.6553550845840026,9.480462781617609,True,True
15.244400978088379,15.32578730583191,0,5350369346494084,0,5350369346494084,3,3.6689513581003226,0.379156112670902,0,0,0,0,1.9248903147496017,1.6556107874983512,9.480079227246087,True,True
15.548586130142212,15.615176677703857,0,5350369346494084,0,5350369346494084,3,3.670462481823078,0.4745014829671033,0,0,0,0,1.7959624817116078,1.655853137437827,9.479715702336874,True,True
15.853834629058838,15.899721384048462,0,5350369346494084,0,5350369346494084,3,3.112703465714877,0.4809204396446597,0,0,0,0,1.7554863015778042,1.656068058211611,9.479393321176197,True,True
16.159177541732788,16.189000844955444,0,5350369346494084,0,5350369346494084,3,2.9464961130677496,0.504692714677347,0,0,0,0,1.6623871173200273,1.656265141431914,9.479097696345741,True,True
16.36349582672119,16.467543840408325,0,5350369346494084,0,5350369346494084,3,2.686297822975799,0.6604764648866999,0,0,0,0,1.6065781796305276,1.6564364856899312,9.478840679958717,True,True
16.67212152481079,16.754937171936035,0,5350369346494084,0,5350369346494084,3,2.1232644806143526,0.7548280536496441,0,0,0,0,1.5497446912208466,1.656596171597171,9.478601151097857,True,True
16.977460384368896,17.0484356880188,0,5350369346494084,0,5350369346494084,3,2.151661748711512,1.2563506016386774,0,0,0,0,1.4497000154345099,1.6567430853520742,9.478380780465503,True,True
17.28231382369995,17.324689865112305,0,5350369346494084,0,5350369346494084,3,1.532932634179045,1.0648453116787242,0,0,0,0,1.4186503846497087,1.6568678932357817,9.478193568639941,True,True
17.5870201587677,17.598920822143555,0,5350369346494084,0,5350369346494084,3,1.5329563516721905,1.6936905265224707,0,0,0,0,1.327048332003191,1.6569801127435484,9.478025239378292,True,True
17.791018962860107,17.896143436431885,0,5350369346494084,0,5350369346494084,3,1.0190694231138444,1.8737864078974344,0,0,0,0,1.2772935891820285,1.6570898755942711,9.477860595102207,True,True
18.10072922706604,18.18094539642334,0,5350369346494084,0,5350369346494084,3,1.5950596231565655,1.2977962078547134,0,0,0,0,1.1690424502657057,1.6571845868711386,9.477718528186907,True,True
18.405672073364258,18.46055841445923,0,5350369346494084,0,5350369346494084,3,1.4572880552726106,1.3724846570134186,0,0,0,0,1.2540348107905328,1.6572685985654776,9.4775925106454,True,True
18.710872650146484,18.735771894454956,0,5350369346494084,0,5350369346494084,3,2.0812206552939694,0.7485520569920598,0,0,0,0,1.2397829669416338,1.657343438916316,9.477480250119141,True,True
19.018958806991577,19.030879259109497,0,5350369346494084,0,5350369346494084,3,1.556757478566678,1.2730152337193512,0,0,0,0,1.358342083882857,1.6574158733332194,9.477371598493786,True,True
19.22651481628418,19.324249982833862,0,5350369346494084,0,5350369346494084,3,2.0899038599448483,1.3007142061591437,0,0,0,0,1.295167937094959,1.657480649241089,9.477274434631981,True,True
19.54040551185608,19.608365535736084,0,5350369346494084,0,5350369346494084,3,1.5104816244559602,1.1190090194838294,0,0,0,0,1.3594611771466156,1.6575371897153117,9.477189623920648,True,True
19.844035387039185,19.883792877197266,0,5350369346494084,0,5350369346494084,3,1.5104816244559602,1.1190090194838294,0,0,0,0,1.3594611771466156,1.6575371897153117,9.477189623920648,True,True
