time_to_compare,time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_vx,target_vy,target_ax,target_ay,target_radius,target_alpha
0,0.4701716899871826,0,4545259674759770,0,4059063378740391,0,2.5,4.8,0,0,0,0,0.45,0
0.778486967086792,0.8730571269989014,0,4545259674759770,0,1655043576692614,0,2.5,4.8,0,0,0,0,0.45,0
1.087040901184082,1.159907579421997,0,4545259674759770,0,68045379351325,0,2.5,4.8,0,0,0,0,0.45,0
1.4910917282104492,1.5478096008300781,0,4545259674759770,0,4510993492949926,0,2.5,4.8,0,0,0,0,0.45,0
1.794903039932251,1.8259196281433105,0,4545259674759770,0,2669082285145222,0,2.5,4.8,0,0,0,0,0.45,0
2.098055124282837,2.1309680938720703,0,4545259674759770,0,1619680097864021,0,2.5,4.8,0,0,0,0,0.45,0
2.402937650680542,2.4798688888549805,0,4545259674759770,0,169493313668596,0,2.5,4.8,0,0,0,0,0.45,0
2.8073439598083496,2.832279920578003,0,4545259674759770,0,6457705875217996,0,2.5,4.8,0,0,0,0,0.45,0
3.110931873321533,3.1309878826141357,0,4545259674759770,0,2045212722517033,0,2.5,4.8,0,0,0,0,0.45,0
3.41345477104187,3.503328800201416,0,4545259674759770,0,402436134879303,0,2.5,4.8,0,0,0,0,0.45,0
3.822614908218384,3.849679708480835,0,4545259674759770,0,3048953748970776,0,2.5,4.8,0,0,0,0,0.45,0
4.13060998916626,4.183789491653442,0,4545259674759770,0,6102165995582600,0,2.5,4.8,0,0,0,0,0.45,0
4.434307336807251,4.519201755523682,0,4545259674759770,0,2667322306476959,0,2.5,4.8,0,0,0,0,0.45,0
4.841341495513916,4.891206502914429,0,4545259674759770,0,8819119219808600,0,2.5,4.8,0,0,0,0,0.45,0
5.147699594497681,5.203064203262329,0,4545259674759770,0,1544817251356336,0,2.5,4.8,0,0,0,0,0.45,0
5.450674057006836,5.542548656463623,0,4545259674759770,0,5118685866510975,0,2.5,4.8,0,0,0,0,0.45,0
5.856766939163208,5.866741895675659,0,4545259674759770,0,9929345718927634,0,2.5,4.8,0,0,0,0,0.45,0
6.161525249481201,6.18260383605957,0,4545259674759770,0,873463516403937,0,2.5,4.8,0,0,0,0,0.45,0
6.465181112289429,6.47714900970459,0,4545259674759770,0,2479275069111127,0,2.5,4.8,0,0,0,0,0.45,0
6.774163722991943,6.8748862743377686,0,4545259674759770,0,3656328453110469,0,2.5,4.8,0,0,0,0,0.45,0
7.1830339431762695,7.206934452056885,0,4545259674759770,0,1858390278222946,0,2.5,4.8,0,0,0,0,0.45,0
7.488531112670898,7.580264329910278,0,4545259674759770,0,7490588719979732,0,2.5,4.8,0,0,0,0,0.45,0
7.903915643692017,7.945821762084961,0,4545259674759770,0,7583919173919260,0,2.5,4.8,0,0,0,0,0.45,0
8.20783519744873,8.296367406845093,0,4545259674759770,0,6797385417500297,0,2.5,4.8,0,0,0,0,0.45,0
8.516742706298828,8.615557432174683,0,4545259674759770,0,4764759758211443,0,2.5,4.8,0,0,0,0,0.45,0
8.930713415145874,8.989656925201416,0,4545259674759770,0,3420401707250707,0,2.5,4.8,0,0,0,0,0.45,0
9.235996723175049,9.319169521331787,0,4545259674759770,0,4574338128263473,0,2.5,4.8,0,0,0,0,0.45,0
9.643321514129639,9.667762517929077,0,4545259674759770,0,8053409892149304,0,2.5,4.8,0,0,0,0,0.45,0
9.94791579246521,10.004846572875977,0,4545259674759770,0,1914116572052343,0,2.5,4.8,0,0,0,0,0.45,0
0.8820013999938965,0.885983943939209,0,4545259674759770,2,8436544902246412,2,3.201761137881192,8.676549635739713,-0.8779521912204276,-1.2101277721229682,-4.312444443075931e-06,-4.312444443075931e-06,0.25,0
1.087040901184082,1.1628386974334717,0,4545259674759770,2,3110983868309778,2,3.4833998031582993,8.264599698183629,-0.9325210270647831,-1.1843255815440625,-7.934952823129083e-06,-7.934952823129083e-06,0.25,0
1.4910917282104492,1.5508012771606445,0,4545259674759770,2,8589690051337628,2,3.4278824225685844,7.748915986068303,0.09613810617319948,-0.8778752402116773,2.2298181882278973e-06,2.2298181882278973e-06,0.25,0
1.794903039932251,1.8287737369537354,0,4545259674759770,2,9298142221477444,2,3.0685713123185843,7.410183398879135,0.027684392448512913,-1.033495799543941,-3.8040835640080466e-06,-3.8040835640080466e-06,0.25,0
2.098055124282837,2.1339564323425293,0,4545259674759770,2,4163814814804382,2,3.7905912721019286,7.294158790844584,0.03022011695241097,-1.047760281919682,-2.2970805228657707e-05,-2.2970805228657707e-05,0.25,0
2.402937650680542,2.482762098312378,0,4545259674759770,2,8265205143226310,2,3.512293782016692,6.523737248947588,-0.010382492652803244,-0.938400547577361,-3.4352879787457394e-06,-3.4352879787457394e-06,0.25,0
2.8073439598083496,2.8352322578430176,0,4545259674759770,2,3297461369411787,2,2.975207622824744,6.694350365708312,0.012593121431512068,-1.0466629738079647,1.3184007542230625e-05,1.3184007542230625e-05,0.25,0
3.110931873321533,3.133852958679199,0,4545259674759770,2,1287774050846888,3,3.335704411896944,5.909020970815434,0.014475990098250437,-1.112590754911454,-5.387979569121475e-06,-5.387979569121475e-06,0.25,0
3.41345477104187,3.506166458129883,0,4545259674759770,2,9690347994604050,3,3.7086491890034496,5.849757844310958,0.8241499172467274,-1.1067821500386121,-1.426291905652147e-05,-1.426291905652147e-05,0.25,0
3.822614908218384,3.8525328636169434,0,4545259674759770,2,3586486201684994,3,4.062951774173729,5.599717417133453,0.9110584661542491,-1.0534157668655804,7.1007816226177e-06,7.1007816226177e-06,0.25,0
4.13060998916626,4.186654329299927,0,4545259674759770,2,9155791980011128,3,4.073062031640408,5.208175410749129,1.100477522472165,-1.0127510414833125,9.870311982824824e-06,9.870311982824824e-06,0.25,0
6.465181112289429,6.4801411628723145,0,4545259674759770,2,2872442817674047,3,4.980025298584705,2.6974278092982726,0.054796204788964575,-0.8499728496792174,1.3232510450840184e-05,1.3232510450840184e-05,0.25,0
6.877747058868408,6.878783464431763,0,4545259674759770,2,8625288309666636,3,4.425242123983282,2.3372385326204332,-0.07457177731196779,-1.198582840691242,-1.8604468385252545e-06,-1.8604468385252545e-06,0.25,0
