time_to_compare,time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_vx,target_vy,target_ax,target_ay,target_radius,target_alpha
0.23964810371398926,0.2346358299255371,2,1062603646889405,1,3197592561978744,0,8.7,2.8,0,0,0,0,0.75,0
0.5495398044586182,0.5690765380859375,2,1062603646889405,1,7125502703493762,0,8.7,2.8,0,0,0,0,0.75,0
0.8572087287902832,0.8745293617248535,2,1062603646889405,1,7106089749985729,0,8.7,2.8,0,0,0,0,0.75,0
1.168346643447876,1.1992263793945312,2,1062603646889405,1,4577216582434064,0,8.7,2.8,0,0,0,0,0.75,0
1.4804744720458984,1.577754259109497,2,1062603646889405,1,9314039421654128,0,8.7,2.8,0,0,0,0,0.75,0
1.8997929096221924,1.9197454452514648,2,1062603646889405,1,3425098454082180,0,8.7,2.8,0,0,0,0,0.75,0
2.2086281776428223,2.2890005111694336,2,1062603646889405,1,7938833844960550,0,8.7,2.8,0,0,0,0,0.75,0
3.253859281539917,3.309086322784424,2,1062603646889405,1,8592824363485726,0,8.7,2.8,0,0,0,0,0.75,0
3.5635793209075928,3.6185519695281982,2,1062603646889405,1,4264903877251559,0,8.7,2.8,0,0,0,0,0.75,0
4.6187920570373535,4.70196533203125,2,1062603646889405,1,8094745116989762,0,8.7,2.8,0,0,0,0,0.75,0
5.150687217712402,5.226484060287476,2,1062603646889405,1,1611241016112433,0,8.7,2.8,0,0,0,0,0.75,0
6.098354339599609,6.128129243850708,2,1062603646889405,1,8765619443147813,0,8.7,2.8,0,0,0,0,0.75,0
6.412381410598755,6.472229719161987,2,1062603646889405,1,9499682259443768,0,8.7,2.8,0,0,0,0,0.75,0
6.840649366378784,6.843642711639404,2,1062603646889405,1,1091565384807755,0,8.7,2.8,0,0,0,0,0.75,0
7.151942729949951,7.21872878074646,2,1062603646889405,1,3398488116972986,0,8.7,2.8,0,0,0,0,0.75,0
7.669003963470459,7.718311071395874,2,1062603646889405,1,3351728243855870,0,8.7,2.8,0,0,0,0,0.75,0
7.982763051986694,8.0527184009552,2,1062603646889405,1,5745220840081932,0,8.7,2.8,0,0,0,0,0.75,0
