time_to_compare,time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_vx,target_vy,target_ax,target_ay,target_radius,target_alpha
0.23964810371398926,0.2346358299255371,1,9672301955964470,5,9695716463079174,2,12.237780910818419,4.460212555461087,-0.14362190978967856,-0.051490025598353695,0,0,0.3,0
0.5495398044586182,0.589346170425415,1,9672301955964470,5,1864203219839584,2,12.18683673429368,4.441948510948747,-0.14362190978967856,-0.051490025598353695,0,0,0.3,0
0.8572087287902832,0.9014942646026611,1,9672301955964470,5,1336311464445109,2,12.142005428870736,4.425875997589084,-0.14362190978967856,-0.051490025598353695,0,0,0.3,0
1.168346643447876,1.2311408519744873,1,9672301955964470,5,5335640967738992,2,11.411791378142786,3.3069414828492443,-0.9668855671314729,-1.0826999076099082,0,0,0.3,0
1.584735631942749,1.669384479522705,1,9672301955964470,5,2000595679590976,2,10.910227996781762,3.017762003144283,-0.9919651506288577,-0.9737173471566752,0,0,0.3,0
2.0035159587860107,2.040419816970825,1,9672301955964470,5,4712498984977877,2,10.542173872381408,2.6564784586629173,-0.9919651506288577,-0.9737173471566752,0,0,0.3,0
2.3119397163391113,2.393345594406128,1,9672301955964470,5,5524304990645189,2,10.19208380040699,2.312828506915407,-0.9919651506288577,-0.9737173471566752,0,0,0.3,0
2.7388319969177246,2.800273895263672,1,9672301955964470,5,6549668159038891,3,10.70829628541462,1.8835287431802201,-0.858509179816044,-0.9160882103007597,0,0,0.3,0
3.150911331176758,3.1807491779327393,1,9672301955964470,5,9123871443671350,3,10.12874897829695,1.604960781549259,-0.9042203942464735,-0.9681424693049008,0,0,0.3,0
3.4598357677459717,3.5296521186828613,1,9672301955964470,5,3319776646654960,3,9.94315703599485,1.1707328823874574,-0.8892799953300279,-1.032612864445133,0,0,0.3,0
0.23964810371398926,0.24659514427185059,1,9672301955964470,1,6356162282279473,0,8.7,2.8,0,0,0,0,0.75,0
0.5495398044586182,0.5913395881652832,1,9672301955964470,1,1357433249770009,0,8.7,2.8,0,0,0,0,0.75,0
0.8572087287902832,0.9034523963928223,1,9672301955964470,1,4014683738089806,0,8.7,2.8,0,0,0,0,0.75,0
1.168346643447876,1.2341358661651611,1,9672301955964470,1,6288632403116855,0,8.7,2.8,0,0,0,0,0.75,0
1.584735631942749,1.6723394393920898,1,9672301955964470,1,1714943823346588,0,8.7,2.8,0,0,0,0,0.75,0
2.0035159587860107,2.0444064140319824,1,9672301955964470,1,8050269178808417,0,8.7,2.8,0,0,0,0,0.75,0
2.3119397163391113,2.3953046798706055,1,9672301955964470,1,7599341093810196,0,8.7,2.8,0,0,0,0,0.75,0
3.150911331176758,3.1837611198425293,1,9672301955964470,1,3768764385754430,0,8.7,2.8,0,0,0,0,0.75,0
