time_to_compare,time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_vx,target_vy,target_ax,target_ay,target_radius
1.5087451934814453,1.5895309448242188,1,9896713916381390,0,3994022545204202,2,2.4010084271678607,1.2062613933270165,-0.9999678790804902,0.9998760679304315,-6.606947888208319e-05,0.0002009140727319089,0.3
1.7107298374176025,1.7675647735595703,1,9896713916381390,0,3994022545204202,2,2.198909388032187,1.2064473115471286,-0.9999067417692383,6.198439126733263e-05,4.0356919580860885e-05,-5.954437450814597e-06,0.3
1.9133789539337158,1.9552016258239746,1,9896713916381390,0,3994022545204202,2,1.9963892457633872,1.2063257199330042,-0.9999209656246836,-5.330475397486207e-05,-5.8982870817269e-05,4.114441020322263e-05,0.3
2.1153204441070557,2.1362454891204834,1,9896713916381390,0,3994022545204202,2,1.794817994765277,1.2064098018756195,-0.9999619560849476,-1.887797374631035e-06,-8.016871220784181e-06,0.00012048384173782406,0.3
2.3172781467437744,2.320072889328003,1,9896713916381390,0,3994022545204202,2,1.593088088144964,1.2062238613153076,-1.0000122996230876,-0.00017763668477357026,-4.6666442270955044e-05,-0.000108770748647813,0.3
2.51987624168396,2.5478017330169678,1,9896713916381390,0,3994022545204202,2,1.3909888534508004,1.2063384737341256,-1.0000128297805069,-3.3126137206953265e-05,-5.157120385541836e-05,0.00011941366487687326,0.3
2.722404718399048,2.74633526802063,1,9896713916381390,0,3994022545204202,3,1.188684305972886,1.2063799837482172,-1.000061535997413,2.5622791944051644e-05,7.336633830270698e-05,-8.30115508888165e-06,0.3
2.9245028495788574,2.9312808513641357,1,9896713916381390,0,3994022545204202,3,0.9863471999143006,1.2062640033430074,-1.0001377488079592,-9.020117800678555e-05,0.00017173992304512768,1.469173277357963e-05,0.3
3.026639699935913,3.1248488426208496,1,9896713916381390,0,3994022545204202,3,0.8225572260555867,1.2114224910655056,-1.0001535793497756,7.487639743823931e-05,-6.593995735170315e-05,-7.556057771821539e-06,0.3
3.3308563232421875,3.336916923522949,1,9896713916381390,0,3994022545204202,3,0.7626973737781303,1.4263869207718292,0.9999754551408269,0.9999378903681008,-1.4987855736139444e-05,-0.00022739710956375632,0.3
3.4316718578338623,3.517442226409912,1,9896713916381390,0,3994022545204202,3,0.7519365711337338,1.5360606637809973,0.9998700722052591,0.9998462816000072,0.00019887560000221715,3.464999691561124e-05,0.3
3.634615421295166,3.6991121768951416,1,9896713916381390,0,3994022545204202,3,0.8142621437378388,1.7494712563368093,1.0001589035925702,1.0001216542960203,6.379100092042111e-05,5.8896188015962086e-05,0.3
3.8369011878967285,3.8868088722229004,1,9896713916381390,0,3994022545204202,3,0.9202539642031189,1.9593591368271568,1.0000772833064242,1.0000179546644317,-3.158678151924287e-05,-3.8435765838786614e-05,0.3
4.038323402404785,4.084007978439331,1,9896713916381390,0,3994022545204202,3,1.0562121995820564,2.1660106130177375,0.9999395564989686,0.9999962545527378,0.00015250914094003075,-7.762096957781549e-05,0.3
4.240830183029175,4.271746873855591,1,9896713916381390,0,3994022545204202,3,1.2133608875070498,2.3712046750643623,1.0000165189156769,0.999921758324166,-4.8121812666572805e-06,-0.00017268381534201973,0.3
4.442769765853882,4.466488361358643,1,9896713916381390,0,3994022545204202,3,1.3857514274032285,2.5754680244074617,0.9999374452255644,0.9998778926513399,-9.800944460912652e-05,-3.505695155512615e-05,0.3
4.64523720741272,4.660980701446533,1,9896713916381390,0,3994022545204202,3,1.5693081522613388,2.7796580588661937,1.0001828978116416,1.000092618699938,1.1625221168631967e-05,3.5615536972517995e-05,0.3
4.746647834777832,4.841395854949951,1,9896713916381390,0,3994022545204202,3,1.7333965354333534,2.876174576264376,1.000168291414433,1.0002171051328534,1.8366349968630244e-05,-1.6251093068314734e-05,0.3
4.949868679046631,5.035250186920166,1,9896713916381390,0,3994022545204202,3,1.9151069075644709,3.07887925234142,1.000062265488818,1.0001385253418669,-9.26659638605299e-05,-0.00010348956024500418,0.3
5.152773141860962,5.208110094070435,1,9896713916381390,0,3994022545204202,3,2.104151424038361,3.282641339909784,1.000190907011646,0.9998760337670344,4.270698563136613e-05,-6.380615358457386e-05,0.3
5.355260848999023,5.383199691772461,1,9896713916381390,0,3994022545204202,3,2.298621093509788,3.485734355889652,1.0000523627038087,0.9998284710757797,3.0131658781148936e-05,-7.925838515853345e-05,0.3
5.557718515396118,5.605589866638184,1,9896713916381390,0,3994022545204202,3,2.497249977236387,3.6887184101246238,0.9998875533095103,1.000053828527386,0.0002490353292230885,-0.0002188567809531652,0.3
5.760273694992065,5.797027826309204,1,9896713916381390,0,3994022545204202,3,2.6990814486135077,3.891364341075574,0.9999910564358524,1.0000918815547257,8.313125108358299e-07,7.791923415506162e-05,0.3
5.963088274002075,5.975055932998657,1,9896713916381390,0,3994022545204202,3,2.903447448531078,4.093949491056488,1.0000419494106534,0.9999883063391771,0.00013461927267397096,-0.00019413674194967366,0.3
6.165828704833984,6.16882061958313,1,9896713916381390,0,3994022545204202,3,3.109750575432724,4.296544307267891,0.9999248708927029,1.0001360995189614,-3.785561717237098e-05,3.616754498567437e-05,0.3
6.2666175365448,6.35338568687439,1,9896713916381390,0,3994022545204202,3,3.295225001424057,4.390452861404414,1.0000640559462524,1.0000383164537905,5.2944194505125656e-05,0.00018263227707110852,0.3
6.469075918197632,6.561068058013916,1,9896713916381390,0,3994022545204202,3,3.49202935758531,4.592290525949883,0.999930775215608,1.0000780999067302,-8.221633991687526e-06,-3.75179930086016e-05,0.3
