time_to_compare,time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_vx,target_vy,target_ax,target_ay,target_radius,target_alpha
0.5276379585266113,0.5266385078430176,0,2940468986478065,0,5353469341958629,2,4.510005694877513,5.270773543182463,0.035055533327282506,0.08725656188705197,0,0,0.3,0
0.7296905517578125,0.7845430374145508,0,2940468986478065,0,7457362785563423,2,4.712833155462893,5.405093453894604,0.015528794097438983,0.07292240027645167,0,0,0.3,0
0.9415652751922607,1.034916639328003,0,2940468986478065,0,344294072788878,2,4.8474535331294195,5.417759927182682,0.03416882565623833,0.05900414229562606,0,0,0.3,0
1.245945692062378,1.3142037391662598,0,2940468986478065,0,2851516023403825,2,4.856083051167586,5.390825131432349,0.013433718880024436,0.043033649183316494,0,0,0.3,0
1.550586223602295,1.6069233417510986,0,2940468986478065,0,956159160826146,2,4.8735022819488085,5.372510532427556,0.017997824941977672,0.04245371065823238,0,0,0.3,0
1.8539321422576904,1.8778674602508545,0,2940468986478065,0,3796768361259335,2,4.866559157525834,5.367081445306181,-0.005009738853037262,0.038404556306573426,0,0,0.3,0
2.057790517807007,2.1517388820648193,0,2940468986478065,0,4229341549899239,2,4.878252120651751,5.351010830780866,0.0018853552206503183,0.017753762457072227,0,0,0.3,0
2.3613357543945312,2.445996046066284,0,2940468986478065,0,7381568758975122,1,4.88994485930191,5.35922026753229,0.005832653509659605,0.020732394759256548,0,0,0.3,0
2.665229320526123,2.719217538833618,0,2940468986478065,0,9274218494191938,1,4.851947485317998,5.366818678017648,-0.007876403075049178,0.0205618237371375,0,0,0.3,0
2.9701123237609863,2.9971330165863037,0,2940468986478065,0,26259941169100,1,4.815676831591629,5.3590301503504625,-0.02309024442522639,0.008982561207338162,0,0,0.3,0
3.2760212421417236,3.274153709411621,0,2940468986478065,0,4543768326262290,1,4.784452270498655,5.330551426546736,-0.021140732932575432,0.0027450564410297267,0,0,0.3,0
3.478163719177246,3.552995443344116,0,2940468986478065,0,4487929091602354,1,4.739719021000832,5.331051372742119,-0.039873929195243296,-0.0015384090633338487,0,0,0.3,0
3.782172679901123,3.8549211025238037,0,2940468986478065,0,3388306844807123,1,4.774585574040856,5.31942022611216,-0.024516459733339116,-0.005457521940071547,0,0,0.3,0
4.086435079574585,4.124740839004517,0,2940468986478065,0,8901078917514305,1,4.770104798034599,5.2901038492373695,-0.027051934579620327,-0.010460044942003529,0,0,0.3,0
4.389875173568726,4.410690784454346,0,2940468986478065,0,7499349590511272,1,4.760972035403579,5.2660840650678225,-0.029604916712504824,-0.014125995943757328,0,0,0.3,0
4.593354940414429,4.691421270370483,0,2940468986478065,0,5623611297532835,1,4.760134352963381,5.273284486528006,-0.025130472807027328,-0.01105065642563019,0,0,0.3,0
