time_to_compare,time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_vx,target_vy,target_ax,target_ay,target_radius
0.3682277202606201,0.36722803115844727,1,210696338655155,0,4607225215044020,2,0.768729137122176,1.4219112372778564,1.0296983530496557,1.088538517988613,-1.2710436146413532e-06,-1.467553846072862e-05,0.15
0.504866361618042,0.5141291618347168,1,210696338655155,0,4607225215044020,2,0.7447250956019209,1.085656644680002,1.0906965805938618,-0.8916507456617591,3.797458725373875e-06,1.4787578548247812e-05,0.15
0.6465506553649902,0.6515374183654785,1,210696338655155,0,4607225215044020,2,1.3735543813719837,0.6020705851886611,0.9901340259137036,-1.0687338830042479,7.747183397824012e-06,-8.770360885940942e-06,0.15
0.7825782299041748,0.7925498485565186,1,210696338655155,0,4607225215044020,2,1.405351580730723,0.8543269307182983,1.1894728592714054,-0.010399502102107301,-1.201652499458484e-05,0.9999990356849189,0.15
0.9182136058807373,0.9301822185516357,1,210696338655155,0,4607225215044020,2,1.7493933781587048,0.6694417269610569,0.9781199171055065,-0.01555387478374478,-6.4495964421342095e-06,-8.827546147907157e-06,0.15
1.0538511276245117,1.069808006286621,1,210696338655155,0,4607225215044020,2,1.8546189671055682,0.5070245936692304,0.7856253705926342,-0.15062640240029126,-4.517010113587689e-07,3.3901084067196084e-06,0.15
1.1897082328796387,1.225428819656372,1,210696338655155,0,4607225215044020,2,2.102931254118663,0.9836174900050065,1.0548703297152175,-0.1396433244988183,-1.1621128949529254e-05,-1.0411679387218537e-05,0.15
1.3254151344299316,1.364527940750122,1,210696338655155,0,4607225215044020,3,1.9003668600423917,0.6821128458055705,0.940674736715067,0.05407502946356244,1.5711325532615566e-05,2.1509879418627594e-06,0.15
1.4610536098480225,1.514915943145752,1,210696338655155,0,4607225215044020,3,2.224382386775576,0.8583790218152786,0.7975949293320498,-0.09429016969333177,5.652450137218081e-06,8.554000141589405e-06,0.15
1.5966932773590088,1.6435656547546387,1,210696338655155,0,4607225215044020,1,1.8648531408639704,0.7016942421006302,1.0762847114773866,0.03644318035614196,2.2632683876380343e-05,-3.6760842974196027e-07,0.15
1.7323286533355713,1.7832295894622803,1,210696338655155,0,4607225215044020,1,2.5435735250852596,0.6445687869020396,1.11232955650626,0.05690668197641679,4.275883683438251e-06,-2.850995354458486e-06,0.15
1.8680033683776855,1.927842617034912,1,210696338655155,0,4607225215044020,3,2.4273073595541983,0.7725891400071837,0.960425019765511,-0.03882330906005951,3.422367030063365e-06,1.722838837666122e-05,0.15
2.0039618015289307,2.0640244483947754,1,210696338655155,0,4607225215044020,3,2.3862520082845293,0.5277254128741695,0.912327846988165,-0.16356345914168935,-1.3690161978475227e-06,-3.4786017686563634e-06,0.15
2.1395514011383057,2.201586961746216,1,210696338655155,0,4607225215044020,3,2.673635077527218,0.7863792001947166,0.8863025678050879,-0.10859198870458187,-9.309530605759304e-06,-6.488665314781707e-06,0.15
2.3430466651916504,2.364192008972168,1,210696338655155,0,4607225215044020,3,3.3408817644372055,0.564995731859302,0.8082404409702177,-0.023274068781372212,2.4743912572377107e-07,-2.8808871359129232e-05,0.15
2.478684186935425,2.5156147480010986,1,210696338655155,0,4607225215044020,3,3.473281853417791,0.7384731606805225,0.7419830077583782,-0.005450753830990595,1.4240650278663888e-05,-1.4357659557579284e-06,0.15
2.6153552532196045,2.6532859802246094,1,210696338655155,0,4607225215044020,3,3.4351733336166155,0.6415654925403662,1.0900054358882745,-0.09566126687329327,6.34086349466199e-06,1.1337215949445168e-05,0.15
2.7511696815490723,2.7938411235809326,1,210696338655155,0,4607225215044020,3,3.376043720341175,0.7946202787736164,0.9635124389821381,-0.16324469216470822,7.020574428482474e-06,4.7421151897282525e-06,0.15
2.886791706085205,2.9324700832366943,1,210696338655155,0,4607225215044020,3,3.715595041320031,1.0887524779597135,0.8985972945251393,0.13933202353925697,8.530907838435814e-06,-2.0723528071871217e-06,0.15
3.022228717803955,3.0703227519989014,1,210696338655155,0,4607225215044020,1,4.098880745738594,1.02231855035347,0.9118750947571925,0.01650188098966959,-1.0378925014415904e-05,6.276245741175885e-06,0.15
